star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Name,Teff,logg,vsini,SimbadName,_RA,_DE
TIC 95431294,154.993377,19.841307,,,95431294.0,,,50583.0,2MASS J10195836+1950290,,WDS J10200+1950AB,* gam Leo,tic_near,311.0,8.0,-153.0,8.0,TIC tic7,2019AJ....158..138S,,,,,3.79,0.0,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,2.37,0.0,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,,,,,-0.179,0.204,TIC,2019AJ....158..138S,-0.847,0.162,TIC,2019AJ....158..138S,-0.806,0.158,TIC,2019AJ....158..138S,0.817,0.211,,,,,,,,,25.07,0.52,TIC hip,2019AJ....158..138S,39.88831272437176,0.8273602958385845,TIC plx hip,2019AJ....158..138S,0,K1-III+G7IIIb,1989ApJS...71..245K,0,4341.0,35.0,Pastel,2022A&A...663A...4S,1.2360639865042278,0.0631040716971914,calculated_from_M_and_R,Calculated Value,1.77,0.07,Pastel,2022A&A...663A...4S,-0.47,0.04,Pastel,2022A&A...663A...4S,2.5385943663814308,0.0368662284935691,update McDonald2017,2017MNRAS.471..770M,32.867771295840555,1.4923210409897325,calc_from_L_and_Teff,Calculated Value,0.678479721468882,0.0769612627008085,TIC_teff_mass_relation,Calculated Value,1,,,,,,,,,,,,1,0,AB,4.7,1.27,,,,1,gam1 Leo,HD 208801,4834.06,3.48,1.35,HD 208801,329.72911,-4.37311
TIC 329269366,269.151559,51.488832,,,329269366.0,,,87833.0,2MASS J17563637+5129197,3523-01684-1,WDS J17566+5129A,* gam Dra,tic_near,-8.52,0.48,-23.05,0.51,TIC tic7,2019AJ....158..138S,5.63,0.01,Simbad 1984A&AS...57..357O,1984A&AS...57..357O,3.76,0.007,Simbad 1993A&AS..100..591O,1993A&AS..100..591O,2.23,0.009,Simbad 1993A&AS..100..591O,1993A&AS..100..591O,1.08,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,0.23,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,-0.245,0.212,TIC,2019AJ....158..138S,-1.034,0.18,TIC,2019AJ....158..138S,-1.162,0.16,TIC,2019AJ....158..138S,0.925,0.219,,,,,,,,,22.1,0.46,TIC hip,2019AJ....158..138S,45.24886877828054,0.9418316578284636,TIC plx hip,2019AJ....158..138S,0,K5III,1989ApJS...71..245K,0,3935.8,,TIC,2019AJ....158..138S,0.8868299448955881,,calculated_from_M_and_R,Calculated Value,,,,,-0.14,,Simbad 2008AJ....135..209M,2008AJ....135..209M,2.6728582754066967,0.03272220947328,update McDonald2017,2017MNRAS.471..770M,46.66762933614758,,calc_from_L_and_Teff,Calculated Value,0.6120597169771804,0.0761518583821872,TIC_teff_mass_relation,Calculated Value,1,,,,,,,,,,,,1,0,A,21.1,11.17,,,,0,,HD 193664,5899.39,4.49,1.23,HD 193664,304.38053,66.85369
TIC 114434141,10.897442,-17.986588,,,114434141.0,,,3419.0,2MASS J00433536-1759117,5847-02333-1,,* bet Cet,tic_near,233.0,8.0,33.0,8.0,TIC tic7,2019AJ....158..138S,3.9,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.02,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.01,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.29,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,0.78,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,0.37,0.198,TIC,2019AJ....158..138S,-0.219,0.28,TIC,2019AJ....158..138S,-0.274,0.37,TIC,2019AJ....158..138S,1.205,0.232,,,,,,,,,34.04,0.82,TIC hip,2019AJ....158..138S,29.37720329024677,0.7076764599883182,TIC plx hip,2019AJ....158..138S,0,G9.5IIICH-1,1989ApJS...71..245K,0,4851.0,24.0,Pastel,2022A&A...663A...4S,2.4159429578357443,0.029205926087344,calculated_from_M_and_R,Calculated Value,2.64,0.11,Pastel,2022A&A...663A...4S,0.01,0.04,Pastel,2022A&A...663A...4S,2.1657486815594145,0.0088803985341724,Stock2018,2018A&A...616A..33S,17.134223847240413,0.243786513742107,calc_from_L_and_Teff,Calculated Value,2.79,0.1699999999999999,Stock2018,2018A&A...616A..33S,0,0.5248074602497734,0.10222620776043,Stock2018,2018A&A...616A..33S,,,,,,,,0,0,,,,,,,0,,HD 33555,4835.6,3.28,2.22,HD 33555,77.74177,-2.25411
TIC 179323446,211.670609,-36.369934,,,179323446.0,,,68933.0,2MASS J14064097-3622113,7293-02215-1,WDS J14067-3622A,* tet Cen,tic_near,-519.0,8.0,-518.0,8.0,TIC tic7,2019AJ....158..138S,3.94,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.04,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.05,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.29,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,0.76,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,0.403,0.184,TIC,2019AJ....158..138S,-0.199,0.194,TIC,2019AJ....158..138S,-0.274,0.234,TIC,2019AJ....158..138S,1.244,0.2,,,,,,,,,55.45,0.2,TIC hip,2019AJ....158..138S,18.034265103697024,0.0650469435660848,TIC plx hip,2019AJ....158..138S,0,K0-IIIb,1989ApJS...71..245K,0,4924.0,126.0,Pastel,2022A&A...663A...4S,0.389728767022103,0.4392229724344765,calculated_from_M_and_R,Calculated Value,2.79,0.09,Pastel,2022A&A...663A...4S,0.08,0.08,Pastel,2022A&A...663A...4S,3.679806662742005,0.4343196784072208,update McDonald2017,2017MNRAS.471..770M,95.04294561366169,47.77250130537201,calc_from_L_and_Teff,Calculated Value,0.8081666320131379,0.0893840033825994,TIC_teff_mass_relation,Calculated Value,1,,,,,,,,,,,,1,0,A,3.0,11.84,,,,0,,HD 136442,4732.44,3.47,0.78,HD 136442,230.19592,-2.41334
TIC 230981971,24.428517,-57.236651,,,230981971.0,,,7588.0,2MASS J01374284-5714119,8478-1395-1,,* alf Eri,tic_bright,88.0,8.0,-40.0,8.0,TIC tic7,2019AJ....158..138S,-0.36,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,0.3,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,0.46,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,0.49,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,0.6,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,0.815,0.254,TIC,2019AJ....158..138S,0.865,0.32,TIC,2019AJ....158..138S,0.88,0.33,TIC,2019AJ....158..138S,1.315,0.8,,,,,,,,,23.39,0.57,Simbad 2007A&A...474..653V,2007A&A...474..653V,42.75331338178709,1.0418721089191378,Simbad plx 2007A&A...474..653V,2007A&A...474..653V,0,B6Vpe,2006MNRAS.371..252L,1,20230.0,,Simbad 2001A&A...378..861C,2001A&A...378..861C,3.872780441690156,,calculated_from_M_and_R,Calculated Value,,,,,,,,,3.5584394276201587,,Pecaut_and_Mamajek_2013,Calculated Value,4.896441758757951,,calc_from_L_and_Teff,Calculated Value,6.523399869685962,0.7669195222062538,TIC_teff_mass_relation,Calculated Value,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 154417,6122.43,4.52,4.0,HD 154417,256.32008,0.70256
TIC 191437754,252.54091763127,-34.29323861225,,,191437754.0,,,82396.0,2MASS J16500982-3417355,7367-00804-1,,* eps Sco,tic_near,-618.817,1.793,-254.881,1.34,TIC gaia2,2019AJ....158..138S,4.61,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.45,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.29,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.43,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,0.83,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,0.422,0.168,TIC,2019AJ....158..138S,-0.248,0.212,TIC,2019AJ....158..138S,-0.392,0.224,TIC,2019AJ....158..138S,1.371,0.184,,,,,,,,,40.9296,1.2309,TIC gaia2,2019AJ....158..138S,24.4589,0.7432,TIC bj2018,2019AJ....158..138S,0,K1III,2006AJ....132..161G,0,4517.0,25.0,Pastel,2022A&A...663A...4S,1.9402079607754623,0.0607565574731516,calculated_from_M_and_R,Calculated Value,2.22,0.27,Pastel,2022A&A...663A...4S,-0.14,0.1,Pastel,2022A&A...663A...4S,1.9233815617965488,0.0357658187157561,update McDonald2017,2017MNRAS.471..770M,14.950070636043316,0.6374532088854692,calc_from_L_and_Teff,Calculated Value,0.7102754806751789,0.0787699625660546,TIC_teff_mass_relation,Calculated Value,1,,,,,,,,,,,,0,0,,,,,,,0,,HD 198387,5035.51,3.58,1.38,HD 198387,311.97075,52.40715
TIC 80256524,6.570833,-42.30604,6.57215550145885,-42.30782032569077,80256524.0,,4.993479684438434e+18,2081.0,2MASS J00261699-4218216,7527-01031-1,,* alf Phe,tic_near,233.0,8.0,-354.0,8.0,TIC tic7,2019AJ....158..138S,,,,,3.47,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,2.38,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,0.579,0.24,TIC,2019AJ....158..138S,-0.089,0.324,TIC,2019AJ....158..138S,-0.166,0.376,TIC,2019AJ....158..138S,1.492,0.269,2.089977502822876,0.006220855200413,gaia_dr3,2023A&A...674A...1G,3.301706075668335,0.0552444062773398,2.03222393989563,0.0399837011131234,38.5,0.73,Simbad 2007A&A...474..653V,2007A&A...474..653V,25.0512,0.457,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,K0.5IIIb,2006AJ....132..161G,0,4770.0,,Simbad 2020A&A...633A..34C,2020A&A...633A..34C,2.090536807641027,,calculated_from_M_and_R,Calculated Value,,,,,-0.4,,Simbad 2020A&A...633A..34C,2020A&A...633A..34C,1.9017450265918008,,calc_from_gaia,Calculated Value,13.076406115663302,,calc_from_L_and_Teff,Calculated Value,0.7681499037191268,0.0841890880265968,TIC_teff_mass_relation,Calculated Value,1,,,,,,,,,,,,0,0,,,,,,,0,,HD 18262,6367.91,4.19,8.26,HD 18262,44.05736,8.38156
TIC 357348164,152.092926,11.967192,,,357348164.0,,,49669.0,2MASS J10082229+1158018,0833-01381-1,WDS J10084+1158A,* alf Leo,tic_near,-249.0,8.0,5.0,8.0,TIC tic7,2019AJ....158..138S,0.88,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.24,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.4,0.05,Simbad 2009ApJ...694.1085V,2009ApJ...694.1085V,1.37,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.47,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.665,0.314,TIC,2019AJ....158..138S,1.658,0.186,TIC,2019AJ....158..138S,1.64,0.212,TIC,2019AJ....158..138S,1.537,0.326,,,,,,,,,41.13,0.35,Simbad 2007A&A...474..653V,2007A&A...474..653V,23.759,0.446,Simbad 2009ApJ...694.1085V,2009ApJ...694.1085V,0,B8IVn,2009ApJ...694.1085V,1,11535.0,,TIC,2019AJ....158..138S,3.4522990399519964,,calculated_from_M_and_R,Calculated Value,,,,,,,,,2.6721561863128924,,Pecaut_and_Mamajek_2013,Calculated Value,5.428696223518697,,calc_from_L_and_Teff,Calculated Value,3.04524678398948,0.3796332999755055,TIC_teff_mass_relation,Calculated Value,0,,,,,,,,,,,,1,0,A,179.2,6.84,,,,0,,HD 122064,4836.93,4.5,0.44,HD 122064,209.38358,61.49286
TIC 47552789,344.412715,-29.622122,,,47552789.0,,,113368.0,2MASS J22573901-2937193,6977-1267-1,WDS J22577-2937A,* alf PsA,tic_bright,329.0,8.0,-164.0,8.0,TIC tic7,2019AJ....158..138S,1.31,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.25,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.16,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.11,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.09,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.037,0.234,TIC,2019AJ....158..138S,0.937,0.256,TIC,2019AJ....158..138S,0.945,0.286,TIC,2019AJ....158..138S,1.537,0.8,,,,,,,,,129.81,0.47,Simbad 2007A&A...474..653V,2007A&A...474..653V,7.7035667514059005,0.0278921221258822,Simbad plx 2007A&A...474..653V,2007A&A...474..653V,0,A4V,2006AJ....132..161G,1,8515.5,,TIC,2019AJ....158..138S,4.2044239022729295,,calculated_from_M_and_R,Calculated Value,,,,,,,,,1.235383700163226,,Pecaut_and_Mamajek_2013,Calculated Value,1.9051281245365397,,calc_from_L_and_Teff,Calculated Value,2.1193596014385547,0.3065226322266806,TIC_teff_mass_relation,Calculated Value,0,,,,,,,,,,,,1,0,A,12.7,23.44,,,,0,,HD 156826,5073.2,3.47,-0.43,HD 156826,259.99814,-5.91751
TIC 285473140,81.572987,28.607434,,,285473140.0,,,25428.0,2MASS J05261751+2836271,1859-01470-1,WDS J05263+2836A,* bet Tau,tic_near,23.0,8.0,-174.0,8.0,TIC tic7,2019AJ....158..138S,1.03,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.52,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.65,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.66,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.76,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.855,0.234,TIC,2019AJ....158..138S,1.881,0.192,TIC,2019AJ....158..138S,2.004,0.244,TIC,2019AJ....158..138S,1.743,0.255,,,,,,,,,24.89,0.88,TIC hip,2019AJ....158..138S,40.17677782241864,1.4204726590489516,TIC plx hip,2019AJ....158..138S,0,B7III,1994AJ....107.1556G,1,13960.0,,Simbad 2009A&A...501..297Z,2009A&A...501..297Z,3.680687322838291,,calculated_from_M_and_R,Calculated Value,,,,,,,,,2.885423558809439,,Pecaut_and_Mamajek_2013,Calculated Value,4.737983976880655,,calc_from_L_and_Teff,Calculated Value,3.9247036649564446,0.4570168979332129,TIC_teff_mass_relation,Calculated Value,0,,,,,,,,,,,,1,0,A,0.1,0.0,,,,0,,HD 217987,4927.07,4.23,-4.37,HD 217987,346.46682,-35.85307
TIC 290374453,138.299889,-69.717166,,,290374453.0,,,45238.0,2MASS J09131197-6943017,9200-2603-1,,* bet Car,tic_bright,-158.0,8.0,109.0,8.0,TIC tic7,2019AJ....158..138S,1.72,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.69,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.69,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.63,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.61,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.493,0.318,TIC,2019AJ....158..138S,1.5,0.216,TIC,2019AJ....158..138S,1.487,0.24,TIC,2019AJ....158..138S,1.993,0.8,,,,,,,,,28.82,0.11,Simbad 2007A&A...474..653V,2007A&A...474..653V,34.698126301179734,0.1324355965693883,Simbad plx 2007A&A...474..653V,2007A&A...474..653V,0,A1III-,2006AJ....132..161G,1,8910.0,,TIC,2019AJ....158..138S,3.1409139043501044,,calculated_from_M_and_R,Calculated Value,,,,,,,,,2.4026120470440597,,Pecaut_and_Mamajek_2013,Calculated Value,6.671189239049228,,calc_from_L_and_Teff,Calculated Value,2.2451884408598257,0.3120813797526987,TIC_teff_mass_relation,Calculated Value,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 190771,5781.61,4.43,3.32,HD 190771,301.29073,38.47849
TIC 396298498,2.294576,59.149788,,,396298498.0,,4.230183770349692e+17,746.0,2MASS J00091071+5908591,3664-01985-1,WDS J00092+5909A,* bet Cas,tic_near,523.0,8.0,-180.0,8.0,TIC tic7,2019AJ....158..138S,2.73,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.61,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.27,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.97,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.77,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.714,0.31,TIC,2019AJ....158..138S,1.585,0.174,TIC,2019AJ....158..138S,1.454,0.202,TIC,2019AJ....158..138S,2.041,0.319,,,,,,,,,59.89,0.56,TIC hip,2019AJ....158..138S,16.69727834362999,0.1561274982874068,TIC plx hip,2019AJ....158..138S,0,F2III,2003AJ....126.2048G,1,6810.0,,TIC,2019AJ....158..138S,3.6038721299342766,,calculated_from_M_and_R,Calculated Value,,,,,-0.22,,gcs_reanalysis,2011A&A...530A.138C,1.4070359643419443,0.0310686805244803,update McDonald2017,2017MNRAS.471..770M,3.629747402983327,,calc_from_L_and_Teff,Calculated Value,1.93,0.05,gcs_reanalysis,2011A&A...530A.138C,0,1.16,0.0899999999999999,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,0,A,66.1,10.15,,,,0,,HD 88218,5849.65,4.1,0.33,HD 88218,152.38237,-35.85678
TIC 427733653,2.096903,29.09042,,,427733653.0,,,677.0,2MASS J00082326+2905253,1735-03180-1,"WDS J00084+2905Aa,Ab",* alf And,tic_bright,136.0,8.0,-163.0,8.0,TIC tic7,2019AJ....158..138S,1.48,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.95,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.06,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.09,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.19,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.129,0.232,TIC,2019AJ....158..138S,2.287,0.158,TIC,2019AJ....158..138S,2.223,0.238,TIC,2019AJ....158..138S,2.07,0.25,,,,,,,,,33.62,0.35,Simbad 2007A&A...474..653V,2007A&A...474..653V,29.744199881023203,0.3096510992967912,Simbad plx 2007A&A...474..653V,2007A&A...474..653V,0,B8IV-VHgMn,2003AJ....126.2048G,1,13076.0,,Simbad 2019A&A...627A.138A,2019A&A...627A.138A,4.067448241991754,,calculated_from_M_and_R,Calculated Value,,,,,0.43,,Simbad 2019A&A...627A.138A,2019A&A...627A.138A,2.3466161315499914,,Pecaut_and_Mamajek_2013,Calculated Value,2.9040954527960894,,calc_from_L_and_Teff,Calculated Value,3.592546418709897,0.4290732683752891,TIC_teff_mass_relation,Calculated Value,0,,,,,,,,,,,,1,0,"Aa,Ab",0.0,1.99,,,,0,,HD 50281,4691.57,4.43,6.14,HD 50281,103.07521,-5.17371
TIC 43255143,250.321778,31.60275,,,43255143.0,,,81693.0,2MASS J16411728+3136093,2582-03158-1,WDS J16413+3136AB,* zet Her,tic_near,-463.0,8.0,345.0,8.0,TIC tic7,2019AJ....158..138S,3.64,0.01,Simbad 1993A&AS..100..591O,1993A&AS..100..591O,3.43,0.007,Simbad 1993A&AS..100..591O,1993A&AS..100..591O,2.8,0.009,Simbad 1993A&AS..100..591O,1993A&AS..100..591O,2.31,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.99,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.495,0.298,TIC,2019AJ....158..138S,1.187,0.19,TIC,2019AJ....158..138S,1.278,0.212,TIC,2019AJ....158..138S,2.099,0.307,,,,,,,,,92.63,0.6,TIC hip,2019AJ....158..138S,10.795638562020944,0.0699274871770761,TIC plx hip,2019AJ....158..138S,0,G0IV,1989ApJS...71..245K,1,5759.0,32.0,Pastel,2022A&A...663A...4S,3.5860289023037595,0.0559335797694152,calculated_from_M_and_R,Calculated Value,3.78,0.03,Pastel,2022A&A...663A...4S,0.03,0.02,Pastel,2022A&A...663A...4S,0.8612229560788872,0.0203879218159622,update McDonald2017,2017MNRAS.471..770M,2.707509354664011,0.0703148134318025,calc_from_L_and_Teff,Calculated Value,1.030626266423431,0.1214631863686233,TIC_teff_mass_relation,Calculated Value,0,,,,,,,,,,,,1,0,AB,1.6,2.45,,,,0,,HD 132375,6189.06,4.1,6.68,HD 132375,224.71992,-4.98925
TIC 267211065,6.435112,-77.254246,6.482504988433097,-77.25279546754571,267211065.0,4.683897617108299e+18,4.683897617110115e+18,2021.0,2MASS J00254416-7715157,9350-01626-1,,* bet Hyi,tic_near,2220.0,8.0,324.0,8.0,TIC tic7,2019AJ....158..138S,3.52,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.41,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.79,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.28,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.94,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.676,0.296,TIC,2019AJ....158..138S,1.434,0.22,TIC,2019AJ....158..138S,1.372,0.248,TIC,2019AJ....158..138S,2.216,0.309,2.680731773376465,0.0041665422741457,gaia_dr3,2023A&A...674A...1G,3.295626401901245,0.0236014998455066,2.3714890480041504,0.0132840163050197,134.07,0.11,Simbad 2007A&A...474..653V,2007A&A...474..653V,7.4783,0.0152,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,G0V,2006AJ....132..161G,1,5806.0,18.0,Pastel,2022A&A...663A...4S,3.974638550943263,,calculated_from_M_and_R,Calculated Value,4.0,0.03,Pastel,2022A&A...663A...4S,-0.12,0.02,Pastel,2022A&A...663A...4S,0.5528131587042883,,gcs_Fbol,Calculated Value,1.8676915813662125,,calc_from_L_and_Teff,Calculated Value,1.2,0.065,gcs_reanalysis,2011A&A...530A.138C,0,5.47,0.9049999999999998,gcs_reanalysis,2011A&A...530A.138C,,9.851971,19.71957,4.683891741594915e+18,9.851971,19.71957,4.683891741594915e+18,0,0,,,,,,,0,,HD 164507,5569.38,3.82,0.78,HD 164507,270.23863,15.09355
TIC 308056612,99.428069,16.399262,,,308056612.0,,,31681.0,2MASS J06374273+1623574,1329-1746-1,"WDS J06377+1624Aa,Ab",* gam Gem,tic_bright,-2.0,8.0,-67.0,8.0,TIC tic7,2019AJ....158..138S,1.98,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.92,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.92,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.86,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.87,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.729,0.244,TIC,2019AJ....158..138S,1.836,0.202,TIC,2019AJ....158..138S,1.917,0.22,TIC,2019AJ....158..138S,2.229,0.8,,,,,,,,,29.84,2.23,Simbad 2007A&A...474..653V,2007A&A...474..653V,33.51206434316354,2.5044203580849427,Simbad plx 2007A&A...474..653V,2007A&A...474..653V,0,A1.5IV+,2003AJ....126.2048G,1,9149.1,,TIC,2019AJ....158..138S,3.3226695945947315,,calculated_from_M_and_R,Calculated Value,,,,,-0.1,,Simbad 2016A&A...589A..83G,2016A&A...589A..83G,2.280402362398738,,Pecaut_and_Mamajek_2013,Calculated Value,5.496637255048278,,calc_from_L_and_Teff,Calculated Value,2.316307009802383,0.3150505904349458,TIC_teff_mass_relation,Calculated Value,0,,,,,,,,,,,,1,0,"Aa,Ab",0.4,5.6,,,,0,,HD 6734,4984.02,3.54,-0.18,HD 6734,16.9986,1.99305
TIC 367758676,208.671115,18.397662,,,367758676.0,1.244946371540224e+18,,67927.0,2MASS J13544106+1823514,1470-01157-1,WDS J13547+1824A,* eta Boo,tic_near,-61.0,8.0,-358.0,8.0,TIC tic7,2019AJ....158..138S,3.44,0.01,Simbad 1984A&AS...57..357O,1984A&AS...57..357O,3.25,0.007,Simbad 1991A&AS...89..415O,1991A&AS...89..415O,2.68,0.009,Simbad 1991A&AS...89..415O,1991A&AS...89..415O,2.24,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.95,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.793,0.306,TIC,2019AJ....158..138S,1.534,0.154,TIC,2019AJ....158..138S,1.485,0.17,TIC,2019AJ....158..138S,2.248,0.312,,,,,,,,,88.17,0.75,TIC hip,2019AJ....158..138S,11.341726210729274,0.0964760650793575,TIC plx hip,2019AJ....158..138S,0,G0IV,1989ApJS...71..245K,1,6054.0,26.0,Pastel,2022A&A...663A...4S,3.794468446922728,,calculated_from_M_and_R,Calculated Value,3.81,0.04,Pastel,2022A&A...663A...4S,0.25,0.01,Pastel,2022A&A...663A...4S,0.9439475013907008,,gcs_Fbol,Calculated Value,2.694893223247685,,calc_from_L_and_Teff,Calculated Value,1.65,0.0299999999999999,gcs_reanalysis,2011A&A...530A.138C,0,2.03,0.1500000000000001,gcs_reanalysis,2011A&A...530A.138C,,5.607894,2.558358,1.2449463715404795e+18,5.607894,2.558358,1.2449463715404795e+18,1,0,A,114.9,7.27,,,,0,,HD 121560,6100.92,4.22,0.99,HD 121560,208.95831,14.0565
